"epgid";"channelid";"chunkstorechannelid";"channelname";"isseries";"programname";"epizodename";"startdate";"enddate"
24842768;26;12;"STV1";f;"Góly - body - sekundy";"";"2019-09-02 19:55:00+02";"2019-09-02 20:20:00+02"
24842769;26;12;"STV1";f;"Počasie";"";"2019-09-02 20:20:00+02";"2019-09-02 20:30:00+02"
24842770;26;12;"STV1";f;"Kohút na víne";"";"2019-09-02 20:30:00+02";"2019-09-02 22:30:00+02"
24842785;26;12;"STV1";t;"Rapl (4)";"";"2019-09-02 22:30:00+02";"2019-09-02 23:35:00+02"
24842786;26;12;"STV1";f;"Druhá šanca";"";"2019-09-02 23:35:00+02";"2019-09-03 00:20:00+02"
24842787;26;12;"STV1";t;"Nash Bridges (96)";"";"2019-09-03 00:20:00+02";"2019-09-03 01:05:00+02"
24842788;26;12;"STV1";f;"Kohút na víne";"";"2019-09-03 01:05:00+02";"2019-09-03 03:05:00+02"
24851212;26;12;"STV1";f;"Dámsky klub";"";"2019-09-03 03:05:00+02";"2019-09-03 04:40:00+02"
24851224;26;12;"STV1";f;"Správy RTVS";"";"2019-09-03 04:40:00+02";"2019-09-03 05:30:00+02"
24851225;26;12;"STV1";f;"Duel";"";"2019-09-03 05:30:00+02";"2019-09-03 06:00:00+02"
24851226;26;12;"STV1";f;"Správy RTVS";"";"2019-09-03 06:00:00+02";"2019-09-03 06:50:00+02"
24835889;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 18:00:00+02";"2019-09-01 19:00:00+02"
24835890;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 19:00:00+02";"2019-09-01 20:00:00+02"
24835891;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 20:00:00+02";"2019-09-01 21:00:00+02"
24835892;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 21:00:00+02";"2019-09-01 22:00:00+02"
24835893;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 22:00:00+02";"2019-09-01 23:00:00+02"
24835894;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-01 23:00:00+02";"2019-09-02 00:00:00+02"
24843469;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 00:00:00+02";"2019-09-02 01:00:00+02"
24843470;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 01:00:00+02";"2019-09-02 02:00:00+02"
24843471;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 02:00:00+02";"2019-09-02 03:00:00+02"
24843472;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 03:00:00+02";"2019-09-02 04:00:00+02"
24843473;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 04:00:00+02";"2019-09-02 05:00:00+02"
24843474;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 05:00:00+02";"2019-09-02 06:00:00+02"
24843475;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 06:00:00+02";"2019-09-02 07:00:00+02"
24843476;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 07:00:00+02";"2019-09-02 08:00:00+02"
24843477;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 08:00:00+02";"2019-09-02 09:00:00+02"
24843478;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 09:00:00+02";"2019-09-02 10:00:00+02"
24843479;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 10:00:00+02";"2019-09-02 11:00:00+02"
24843480;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 11:00:00+02";"2019-09-02 12:00:00+02"
24843481;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 12:00:00+02";"2019-09-02 13:00:00+02"
24843482;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 13:00:00+02";"2019-09-02 14:00:00+02"
24843483;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 14:00:00+02";"2019-09-02 15:00:00+02"
24843484;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 15:00:00+02";"2019-09-02 16:00:00+02"
24843485;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 16:00:00+02";"2019-09-02 17:00:00+02"
24843486;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 17:00:00+02";"2019-09-02 18:00:00+02"
24843487;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 18:00:00+02";"2019-09-02 19:00:00+02"
24843488;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 19:00:00+02";"2019-09-02 20:00:00+02"
24843489;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24843490;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 21:00:00+02";"2019-09-02 22:00:00+02"
24843491;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 22:00:00+02";"2019-09-02 23:00:00+02"
24843492;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-02 23:00:00+02";"2019-09-03 00:00:00+02"
24851639;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 00:00:00+02";"2019-09-03 01:00:00+02"
24851640;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 01:00:00+02";"2019-09-03 02:00:00+02"
24851641;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 02:00:00+02";"2019-09-03 03:00:00+02"
24851642;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 03:00:00+02";"2019-09-03 04:00:00+02"
24851643;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 04:00:00+02";"2019-09-03 05:00:00+02"
24851644;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 05:00:00+02";"2019-09-03 06:00:00+02"
24851645;28;13;"TV JOJ";f;"Testovací vysílání";"";"2019-09-03 06:00:00+02";"2019-09-03 07:00:00+02"
24832879;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-01 18:00:00+02";"2019-09-01 19:00:00+02"
24832880;38;184;"LalaTV";f;"Hvězdy a hvězdičky";"";"2019-09-01 19:00:00+02";"2019-09-01 20:00:00+02"
24832881;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-01 20:00:00+02";"2019-09-01 22:00:00+02"
24832882;38;184;"LalaTV";f;"Malí nezbedníci";"";"2019-09-01 22:00:00+02";"2019-09-01 22:07:00+02"
24832883;38;184;"LalaTV";f;"Přestávka ve vysílání, vysílání začíná v 05:00";"";"2019-09-01 22:07:00+02";"2019-09-02 05:00:00+02"
24840329;38;184;"LalaTV";f;"Ranní ptáčata";"";"2019-09-02 05:00:00+02";"2019-09-02 07:00:00+02"
24840330;38;184;"LalaTV";f;"Já jsem budík budíček";"";"2019-09-02 07:00:00+02";"2019-09-02 08:00:00+02"
24840331;38;184;"LalaTV";f;"Sing a song";"";"2019-09-02 08:00:00+02";"2019-09-02 09:00:00+02"
24840332;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-02 09:00:00+02";"2019-09-02 12:00:00+02"
24840333;38;184;"LalaTV";f;"Hvězdy a hvězdičky";"";"2019-09-02 12:00:00+02";"2019-09-02 13:00:00+02"
24840334;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-02 13:00:00+02";"2019-09-02 16:00:00+02"
24840335;38;184;"LalaTV";f;"Hvězdy a hvězdičky";"";"2019-09-02 16:00:00+02";"2019-09-02 17:00:00+02"
24840336;38;184;"LalaTV";f;"Sing a song";"";"2019-09-02 17:00:00+02";"2019-09-02 18:00:00+02"
24840337;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-02 18:00:00+02";"2019-09-02 19:00:00+02"
24840338;38;184;"LalaTV";f;"Hvězdy a hvězdičky";"";"2019-09-02 19:00:00+02";"2019-09-02 20:00:00+02"
24840339;38;184;"LalaTV";f;"Pějme písně dokola";"";"2019-09-02 20:00:00+02";"2019-09-02 22:00:00+02"
24840340;38;184;"LalaTV";f;"Malí nezbedníci";"";"2019-09-02 22:00:00+02";"2019-09-02 22:07:00+02"
24840341;38;184;"LalaTV";f;"Přestávka ve vysílání, vysílání začíná v 05:00";"";"2019-09-02 22:07:00+02";"2019-09-03 05:00:00+02"
24848595;38;184;"LalaTV";f;"Ranní ptáčata";"";"2019-09-03 05:00:00+02";"2019-09-03 07:00:00+02"
24832507;40;20;"HBO HD";f;"Kryštůfek Robin";"";"2019-09-01 18:15:00+02";"2019-09-01 20:00:00+02"
24832508;40;20;"HBO HD";f;"Raubíř Ralf a internet";"";"2019-09-01 20:00:00+02";"2019-09-01 21:55:00+02"
24832527;40;20;"HBO HD";t;"Nejsilnější hlas (5)";"";"2019-09-01 21:55:00+02";"2019-09-01 22:45:00+02"
24832528;40;20;"HBO HD";t;"Nejsilnější hlas (6)";"";"2019-09-01 22:45:00+02";"2019-09-01 23:40:00+02"
24832529;40;20;"HBO HD";f;"Modlitba lovce";"";"2019-09-01 23:40:00+02";"2019-09-02 01:15:00+02"
24832530;40;20;"HBO HD";f;"Čtyři pokoje";"";"2019-09-02 01:15:00+02";"2019-09-02 03:00:00+02"
24832531;40;20;"HBO HD";t;"Boj o moc II (4)";"";"2019-09-02 03:00:00+02";"2019-09-02 04:05:00+02"
24832532;40;20;"HBO HD";f;"Casanova";"";"2019-09-02 04:05:00+02";"2019-09-02 06:00:00+02"
24839927;40;20;"HBO HD";f;"Království lesních strážců";"";"2019-09-02 06:00:00+02";"2019-09-02 07:45:00+02"
24839928;40;20;"HBO HD";t;"Fotbalový talent (7)";"";"2019-09-02 07:45:00+02";"2019-09-02 08:30:00+02"
24839929;40;20;"HBO HD";t;"Fotbalový talent (8)";"";"2019-09-02 08:30:00+02";"2019-09-02 09:15:00+02"
24839930;40;20;"HBO HD";f;"Kryštůfek Robin";"";"2019-09-02 09:15:00+02";"2019-09-02 11:00:00+02"
24839931;40;20;"HBO HD";f;"Geostorm: Globální nebezpečí";"";"2019-09-02 11:00:00+02";"2019-09-02 12:50:00+02"
24839932;40;20;"HBO HD";f;"Spider-Man";"";"2019-09-02 12:50:00+02";"2019-09-02 14:50:00+02"
24839933;40;20;"HBO HD";t;"Před kamerou XVI (35)";"";"2019-09-02 14:50:00+02";"2019-09-02 15:20:00+02"
24839934;40;20;"HBO HD";f;"Raubíř Ralf a internet";"";"2019-09-02 15:20:00+02";"2019-09-02 17:10:00+02"
24839935;40;20;"HBO HD";f;"Bumblebee";"";"2019-09-02 17:10:00+02";"2019-09-02 19:05:00+02"
24839936;40;20;"HBO HD";t;"Doom Patrol (8)";"";"2019-09-02 19:05:00+02";"2019-09-02 20:00:00+02"
24839957;40;20;"HBO HD";t;"Boj o moc II (4)";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24839958;40;20;"HBO HD";t;"Ve jménu našeho Pána (3)";"";"2019-09-02 21:00:00+02";"2019-09-02 21:30:00+02"
24839959;40;20;"HBO HD";t;"Hráči V (2)";"";"2019-09-02 21:30:00+02";"2019-09-02 22:00:00+02"
24839960;40;20;"HBO HD";t;"Gösta (10)";"";"2019-09-02 22:00:00+02";"2019-09-02 22:35:00+02"
24839961;40;20;"HBO HD";f;"Syn černého lidu";"";"2019-09-02 22:35:00+02";"2019-09-03 00:20:00+02"
24839962;40;20;"HBO HD";f;"Siberia";"";"2019-09-03 00:20:00+02";"2019-09-03 02:05:00+02"
24839963;40;20;"HBO HD";f;"Nepříčetná";"";"2019-09-03 02:05:00+02";"2019-09-03 03:45:00+02"
24839964;40;20;"HBO HD";f;"Hollywoodland";"";"2019-09-03 03:45:00+02";"2019-09-03 06:00:00+02"
24848196;40;20;"HBO HD";f;"Život po životě";"";"2019-09-03 06:00:00+02";"2019-09-03 08:10:00+02"
24830095;52;27;"CS Film";f;"Karel a já";"";"2019-09-01 18:00:00+02";"2019-09-01 19:25:00+02"
24830096;52;27;"CS Film";f;"Film o filmu Čertoviny";"";"2019-09-01 19:25:00+02";"2019-09-01 19:35:00+02"
24830097;52;27;"CS Film";f;"Dobrou noc, děti";"";"2019-09-01 19:35:00+02";"2019-09-01 20:00:00+02"
24830098;52;27;"CS Film";f;"Smrt krásných srnců";"";"2019-09-01 20:00:00+02";"2019-09-01 21:40:00+02"
24830099;52;27;"CS Film";f;"Filmové noviny magazín - Karel Kachyňa";"";"2019-09-01 21:40:00+02";"2019-09-01 22:00:00+02"
24830100;52;27;"CS Film";f;"U nás v Mechově";"";"2019-09-01 22:00:00+02";"2019-09-01 23:25:00+02"
24830101;52;27;"CS Film";f;"Šílené zprávy";"";"2019-09-01 23:25:00+02";"2019-09-01 23:35:00+02"
24830102;52;27;"CS Film";f;"Film o filmu Jako nikdy";"";"2019-09-01 23:35:00+02";"2019-09-02 12:00:00+02"
24837635;52;27;"CS Film";f;"Páté kolo u vozu";"";"2019-09-02 12:00:00+02";"2019-09-02 13:35:00+02"
24837636;52;27;"CS Film";f;"Film o filmu Colette";"";"2019-09-02 13:35:00+02";"2019-09-02 14:00:00+02"
24837637;52;27;"CS Film";f;"Divoké pivo";"";"2019-09-02 14:00:00+02";"2019-09-02 15:30:00+02"
24837638;52;27;"CS Film";f;"Tajemná místa Čech";"";"2019-09-02 15:30:00+02";"2019-09-02 16:00:00+02"
24837639;52;27;"CS Film";f;"Zborov";"";"2019-09-02 16:00:00+02";"2019-09-02 18:00:00+02"
24837640;52;27;"CS Film";f;"Extase";"";"2019-09-02 18:00:00+02";"2019-09-02 19:25:00+02"
24837641;52;27;"CS Film";f;"Šílené zprávy";"";"2019-09-02 19:25:00+02";"2019-09-02 19:40:00+02"
24837642;52;27;"CS Film";f;"Dobrou noc, děti";"";"2019-09-02 19:40:00+02";"2019-09-02 20:00:00+02"
24837643;52;27;"CS Film";f;"Anděl s ďáblem v těle";"";"2019-09-02 20:00:00+02";"2019-09-02 21:40:00+02"
24837644;52;27;"CS Film";f;"Film o filmu Řachanda";"";"2019-09-02 21:40:00+02";"2019-09-02 22:00:00+02"
24837645;52;27;"CS Film";f;"Jeden deň pre starú paniu";"";"2019-09-02 22:00:00+02";"2019-09-02 23:25:00+02"
24837646;52;27;"CS Film";f;"T.G.M na Valašsku";"";"2019-09-02 23:25:00+02";"2019-09-03 00:00:00+02"
24837647;52;27;"CS Film";f;"Přestávka ve vysílání, vysílání začíná v 12:00";"";"2019-09-03 00:00:00+02";"2019-09-03 12:00:00+02"
24831892;54;28;"Filmbox Extra HD";f;"Architekt";"";"2019-09-01 18:05:00+02";"2019-09-01 19:25:00+02"
24831893;54;28;"Filmbox Extra HD";f;"Kouzelnický trik";"";"2019-09-01 19:25:00+02";"2019-09-01 21:00:00+02"
24831894;54;28;"Filmbox Extra HD";f;"Výkřiky ve tmě";"";"2019-09-01 21:00:00+02";"2019-09-01 22:35:00+02"
24831895;54;28;"Filmbox Extra HD";f;"Srbské jízvy";"";"2019-09-01 22:35:00+02";"2019-09-02 00:10:00+02"
24831896;54;28;"Filmbox Extra HD";f;"Psáno sarkasmem";"";"2019-09-02 00:10:00+02";"2019-09-02 01:45:00+02"
24831897;54;28;"Filmbox Extra HD";f;"Vyvolávači deště";"";"2019-09-02 01:45:00+02";"2019-09-02 03:15:00+02"
24831898;54;28;"Filmbox Extra HD";f;"Švindl na druhou";"";"2019-09-02 03:15:00+02";"2019-09-02 05:20:00+02"
24839547;54;28;"Filmbox Extra HD";f;"Ranvej";"";"2019-09-02 05:20:00+02";"2019-09-02 06:50:00+02"
24839548;54;28;"Filmbox Extra HD";f;"Zlatovláska a 3 medvědi";"";"2019-09-02 06:50:00+02";"2019-09-02 08:10:00+02"
24839549;54;28;"Filmbox Extra HD";f;"Krásná Junie";"";"2019-09-02 08:10:00+02";"2019-09-02 09:45:00+02"
24839550;54;28;"Filmbox Extra HD";f;"Vítej, Kaniusho";"";"2019-09-02 09:45:00+02";"2019-09-02 11:15:00+02"
24839551;54;28;"Filmbox Extra HD";f;"Kouzelné maliny";"";"2019-09-02 11:15:00+02";"2019-09-02 12:35:00+02"
24839552;54;28;"Filmbox Extra HD";f;"Fotbalová chůva";"";"2019-09-02 12:35:00+02";"2019-09-02 14:10:00+02"
24839553;54;28;"Filmbox Extra HD";f;"Bollywoodské rytmy";"";"2019-09-02 14:10:00+02";"2019-09-02 16:00:00+02"
24839554;54;28;"Filmbox Extra HD";f;"Tygři železnice";"";"2019-09-02 16:00:00+02";"2019-09-02 18:00:00+02"
24839555;54;28;"Filmbox Extra HD";f;"Potápěč";"";"2019-09-02 18:00:00+02";"2019-09-02 19:30:00+02"
24839556;54;28;"Filmbox Extra HD";f;"Krásky ve válce";"";"2019-09-02 19:30:00+02";"2019-09-02 21:00:00+02"
24839557;54;28;"Filmbox Extra HD";f;"Snímek minulosti";"";"2019-09-02 21:00:00+02";"2019-09-02 22:30:00+02"
24839558;54;28;"Filmbox Extra HD";f;"Sousedské peklo";"";"2019-09-02 22:30:00+02";"2019-09-03 00:00:00+02"
24839559;54;28;"Filmbox Extra HD";f;"Včera v noci";"";"2019-09-03 00:00:00+02";"2019-09-03 01:30:00+02"
24839560;54;28;"Filmbox Extra HD";f;"Kartelová válka";"";"2019-09-03 01:30:00+02";"2019-09-03 03:00:00+02"
24839561;54;28;"Filmbox Extra HD";f;"Jízda smrti";"";"2019-09-03 03:00:00+02";"2019-09-03 05:20:00+02"
24847811;54;28;"Filmbox Extra HD";f;"Architekt";"";"2019-09-03 05:20:00+02";"2019-09-03 06:40:00+02"
24831951;56;29;"Filmbox";f;"Železná srdce";"";"2019-09-01 20:00:00+02";"2019-09-01 22:50:00+02"
24831952;56;29;"Filmbox";f;"Hannibal - Zrození";"";"2019-09-01 22:50:00+02";"2019-09-02 01:00:00+02"
24831953;56;29;"Filmbox";f;"Štvanice";"";"2019-09-02 01:00:00+02";"2019-09-02 02:30:00+02"
24831954;56;29;"Filmbox";f;"Žij rychle!";"";"2019-09-02 02:30:00+02";"2019-09-02 03:55:00+02"
24831955;56;29;"Filmbox";f;"Návrat ghúlů";"";"2019-09-02 03:55:00+02";"2019-09-02 05:25:00+02"
24839604;56;29;"Filmbox";f;"V dobrém i ve zlém";"";"2019-09-02 05:25:00+02";"2019-09-02 07:05:00+02"
24839605;56;29;"Filmbox";f;"Vezmeš si mě?";"";"2019-09-02 07:05:00+02";"2019-09-02 09:00:00+02"
24839606;56;29;"Filmbox";f;"Dívka";"";"2019-09-02 09:00:00+02";"2019-09-02 11:00:00+02"
24839607;56;29;"Filmbox";t;"Merlin V (1/13)";"Artušova zhouba: část 1.";"2019-09-02 11:00:00+02";"2019-09-02 11:55:00+02"
24839608;56;29;"Filmbox";f;"Janatana a čarodejka";"";"2019-09-02 11:55:00+02";"2019-09-02 13:30:00+02"
24839609;56;29;"Filmbox";f;"Sestra i matka";"";"2019-09-02 13:30:00+02";"2019-09-02 15:20:00+02"
24839610;56;29;"Filmbox";f;"Bengálský tygr";"";"2019-09-02 15:20:00+02";"2019-09-02 17:10:00+02"
24839611;56;29;"Filmbox";f;"Věk nevinnosti";"";"2019-09-02 17:10:00+02";"2019-09-02 20:00:00+02"
24839612;56;29;"Filmbox";f;"Ecce Homo Homolka";"";"2019-09-02 20:00:00+02";"2019-09-02 21:45:00+02"
24839613;56;29;"Filmbox";f;"Železná srdce";"";"2019-09-02 21:45:00+02";"2019-09-03 00:20:00+02"
24839614;56;29;"Filmbox";f;"Nutná oběť";"";"2019-09-03 00:20:00+02";"2019-09-03 01:55:00+02"
24839615;56;29;"Filmbox";f;"Romance z továrny";"";"2019-09-03 01:55:00+02";"2019-09-03 03:35:00+02"
24839616;56;29;"Filmbox";f;"Nepřítomnost";"";"2019-09-03 03:35:00+02";"2019-09-03 05:45:00+02"
24847870;56;29;"Filmbox";f;"Potápěč";"";"2019-09-03 05:45:00+02";"2019-09-03 07:40:00+02"
24831924;58;30;"FilmBox Plus";f;"Sahibka";"";"2019-09-01 19:15:00+02";"2019-09-01 21:00:00+02"
24831925;58;30;"FilmBox Plus";f;"Bojiště Země: Sága roku 3000";"";"2019-09-01 21:00:00+02";"2019-09-01 22:55:00+02"
24831926;58;30;"FilmBox Plus";f;"Muž, který miloval";"";"2019-09-01 22:55:00+02";"2019-09-02 00:30:00+02"
24831927;58;30;"FilmBox Plus";f;"Oliver Sherman";"";"2019-09-02 00:30:00+02";"2019-09-02 01:50:00+02"
24831928;58;30;"FilmBox Plus";f;"Láska časem prokletá";"";"2019-09-02 01:50:00+02";"2019-09-02 05:05:00+02"
24831929;58;30;"FilmBox Plus";f;"Přestávka ve vysílání, vysílání začíná v 05:30";"";"2019-09-02 05:05:00+02";"2019-09-02 05:30:00+02"
24839575;58;30;"FilmBox Plus";f;"Otec čtyř";"";"2019-09-02 05:30:00+02";"2019-09-02 07:00:00+02"
24839576;58;30;"FilmBox Plus";f;"Tajemství ztraceného medailonu";"";"2019-09-02 07:00:00+02";"2019-09-02 08:25:00+02"
24839577;58;30;"FilmBox Plus";f;"Kai a Gerda 1. část";"";"2019-09-02 08:25:00+02";"2019-09-02 09:50:00+02"
24839578;58;30;"FilmBox Plus";f;"Můj přítel T.I.M";"";"2019-09-02 09:50:00+02";"2019-09-02 11:15:00+02"
24839579;58;30;"FilmBox Plus";f;"Mimo hru";"";"2019-09-02 11:15:00+02";"2019-09-02 12:45:00+02"
24839580;58;30;"FilmBox Plus";f;"Bratr a sestra";"";"2019-09-02 12:45:00+02";"2019-09-02 14:20:00+02"
24839581;58;30;"FilmBox Plus";f;"Vykoupení ducha";"";"2019-09-02 14:20:00+02";"2019-09-02 16:10:00+02"
24839582;58;30;"FilmBox Plus";f;"Činy a sláva";"";"2019-09-02 16:10:00+02";"2019-09-02 18:00:00+02"
24839583;58;30;"FilmBox Plus";f;"Syn draka 1. část";"";"2019-09-02 18:00:00+02";"2019-09-02 19:25:00+02"
24839584;58;30;"FilmBox Plus";f;"Podivné zahrady";"";"2019-09-02 19:25:00+02";"2019-09-02 21:00:00+02"
24839585;58;30;"FilmBox Plus";f;"Ztraceni v Pekingu";"";"2019-09-02 21:00:00+02";"2019-09-02 22:50:00+02"
24839586;58;30;"FilmBox Plus";f;"Útěk z Kandaháru";"";"2019-09-02 22:50:00+02";"2019-09-03 00:25:00+02"
24839587;58;30;"FilmBox Plus";f;"Drahá Alice";"";"2019-09-03 00:25:00+02";"2019-09-03 02:00:00+02"
24839588;58;30;"FilmBox Plus";f;"Anděl s křídly od krve";"";"2019-09-03 02:00:00+02";"2019-09-03 04:50:00+02"
24839589;58;30;"FilmBox Plus";f;"Čtyři na krku";"";"2019-09-03 04:50:00+02";"2019-09-03 06:25:00+02"
24840016;68;36;"HOROR FILM";f;"Saw 5";"";"2019-09-02 00:00:00+02";"2019-09-02 01:40:00+02"
24840017;68;36;"HOROR FILM";f;"Smrti napospas";"";"2019-09-02 01:40:00+02";"2019-09-02 03:20:00+02"
24840018;68;36;"HOROR FILM";f;"Zora Ulla Keslerová: česká královna exploatačního filmu";"";"2019-09-02 03:20:00+02";"2019-09-02 05:00:00+02"
24840019;68;36;"HOROR FILM";f;"Přestávka ve vysílání, vysílání začíná v 00:00";"";"2019-09-02 05:00:00+02";"2019-09-03 00:00:00+02"
24848280;68;36;"HOROR FILM";f;"Saw VI";"";"2019-09-03 00:00:00+02";"2019-09-03 01:30:00+02"
24848281;68;36;"HOROR FILM";f;"Bermudská příšera";"";"2019-09-03 01:30:00+02";"2019-09-03 03:05:00+02"
24848282;68;36;"HOROR FILM";f;"Zora Ulla Keslerová: česká královna exploatačního filmu";"";"2019-09-03 03:05:00+02";"2019-09-03 04:45:00+02"
24848283;68;36;"HOROR FILM";f;"Přestávka ve vysílání, vysílání začíná v 00:00";"";"2019-09-03 04:45:00+02";"2019-09-04 00:00:00+02"
24831960;70;37;"Film Europe HD";f;"O koních a lidech";"";"2019-09-01 19:00:00+02";"2019-09-01 20:20:00+02"
24831961;70;37;"Film Europe HD";f;"Láska šílená";"";"2019-09-01 20:20:00+02";"2019-09-01 22:00:00+02"
24831962;70;37;"Film Europe HD";f;"Jen Bůh odpouští";"";"2019-09-01 22:00:00+02";"2019-09-01 23:30:00+02"
24831963;70;37;"Film Europe HD";f;"Zdaleka";"";"2019-09-01 23:30:00+02";"2019-09-02 01:05:00+02"
24831964;70;37;"Film Europe HD";f;"Jen Bůh odpouští";"";"2019-09-02 01:05:00+02";"2019-09-02 02:35:00+02"
24831965;70;37;"Film Europe HD";f;"Zdaleka";"";"2019-09-02 02:35:00+02";"2019-09-02 04:10:00+02"
24831966;70;37;"Film Europe HD";f;"Přestávka ve vysílání, vysílání začíná v 11:10";"";"2019-09-02 04:10:00+02";"2019-09-02 11:10:00+02"
24839617;70;37;"Film Europe HD";f;"Černá vdova";"";"2019-09-02 11:10:00+02";"2019-09-02 12:55:00+02"
24839618;70;37;"Film Europe HD";f;"Koncert";"";"2019-09-02 12:55:00+02";"2019-09-02 15:00:00+02"
24839619;70;37;"Film Europe HD";f;"Deník komorné";"";"2019-09-02 15:00:00+02";"2019-09-02 16:35:00+02"
24839620;70;37;"Film Europe HD";f;"Dva dny, jedna noc";"";"2019-09-02 16:35:00+02";"2019-09-02 18:10:00+02"
24839621;70;37;"Film Europe HD";f;"Daphne";"";"2019-09-02 18:10:00+02";"2019-09-02 19:40:00+02"
24839622;70;37;"Film Europe HD";f;"Victoria";"";"2019-09-02 19:40:00+02";"2019-09-02 22:00:00+02"
24839623;70;37;"Film Europe HD";f;"Můj král";"";"2019-09-02 22:00:00+02";"2019-09-03 00:05:00+02"
24839624;70;37;"Film Europe HD";f;"Kuma";"";"2019-09-03 00:05:00+02";"2019-09-03 01:40:00+02"
24839625;70;37;"Film Europe HD";f;"Můj král";"";"2019-09-03 01:40:00+02";"2019-09-03 03:45:00+02"
24839626;70;37;"Film Europe HD";f;"Kuma";"";"2019-09-03 03:45:00+02";"2019-09-03 05:20:00+02"
24839627;70;37;"Film Europe HD";f;"Přestávka ve vysílání, vysílání začíná v 11:25";"";"2019-09-03 05:20:00+02";"2019-09-03 11:25:00+02"
24830749;76;41;"Discovery";t;"Rychle a hlasitě V (1/9)";"";"2019-09-01 18:00:00+02";"2019-09-01 19:00:00+02"
24830750;76;41;"Discovery";t;"Rychle a hlasitě VI (3/14)";"Projížďka ve Scoutu se sníženým podvozkem";"2019-09-01 19:00:00+02";"2019-09-01 20:00:00+02"
24830751;76;41;"Discovery";f;"Projekt Kontakt (3)";"";"2019-09-01 20:00:00+02";"2019-09-01 21:00:00+02"
24830752;76;41;"Discovery";f;"Projekty Adama Savage (5)";"";"2019-09-01 21:00:00+02";"2019-09-01 22:00:00+02"
24830753;76;41;"Discovery";t;"Zničená minulost II (1)";"Tutanchamonovo pohřbené tajemství";"2019-09-01 22:00:00+02";"2019-09-01 23:00:00+02"
24830754;76;41;"Discovery";t;"Výprava do neznáma V (4)";"";"2019-09-01 23:00:00+02";"2019-09-02 00:00:00+02"
24830755;76;41;"Discovery";f;"Rozbalené mumie (6)";"";"2019-09-02 00:00:00+02";"2019-09-02 01:00:00+02"
24830756;76;41;"Discovery";f;"Strážcové parku Everglades (5)";"";"2019-09-02 01:00:00+02";"2019-09-02 02:00:00+02"
24830757;76;41;"Discovery";f;"Projekt Kontakt (3)";"";"2019-09-02 02:00:00+02";"2019-09-02 03:00:00+02"
24830758;76;41;"Discovery";f;"Projekty Adama Savage (5)";"";"2019-09-02 03:00:00+02";"2019-09-02 04:00:00+02"
24830759;76;41;"Discovery";t;"Rození obchodníci IX (1/15)";"Fiat Dino Coupe 900";"2019-09-02 04:00:00+02";"2019-09-02 05:00:00+02"
